订单号,客户,板件条码,板件备注,项目地址,房间,厚度,材质,高光板,颜色,板件名称,成品长度,成品宽度,数量,纹理,前封边,后封边,左封边,右封边,门板
250704-989,朗力,	7521087888495,,水仙苑72号,三楼东南卧衣柜,18,欧松板,非高光板,7500欧松板,三楼东南卧衣柜_地柜A_抽屉04_抽面22厚度15边框01,283.5,1102,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087888563,,水仙苑72号,三楼东南卧衣柜,18,欧松板,非高光板,7500欧松板,三楼东南卧衣柜_地柜A_抽屉02_抽面22厚度15边框01,283.5,1102,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087889928,,水仙苑72号,三楼东南卧衣柜,18,欧松板,非高光板,7500欧松板,三楼东南卧衣柜_地柜A_收口条01_L收口面板01,582,30,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087890139,,水仙苑72号,三楼东南卧衣柜,18,欧松板,非高光板,7500欧松板,三楼东南卧衣柜_地柜A_收口条02_侧收口01,2240,400,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087890634,,水仙苑72号,三楼东南卧衣柜,18,欧松板,非高光板,7500欧松板,三楼东南卧衣柜_地柜C_竖隔板01,580,1100,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087890672,,水仙苑72号,三楼东南卧衣柜,18,欧松板,非高光板,7500欧松板,三楼东南卧衣柜_地柜C_竖隔板02,2530,1100,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087890924,,水仙苑72号,三楼东南卧衣柜,18,欧松板,非高光板,7500欧松板,三楼东南卧衣柜_地柜B_顶板01,500,400,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087890955,,水仙苑72号,三楼东南卧衣柜,18,欧松板,非高光板,7500欧松板,三楼东南卧衣柜_地柜B_右立板01,182,380,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087890993,,水仙苑72号,三楼东南卧衣柜,18,欧松板,非高光板,7500欧松板,三楼东南卧衣柜_地柜B_左立板01,182,380,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087891037,,水仙苑72号,三楼东南卧衣柜,18,欧松板,非高光板,7500欧松板,三楼东南卧衣柜_地柜B_底板01,464,355,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087891075,,水仙苑72号,三楼东南卧衣柜,18,欧松板,非高光板,7500欧松板,三楼东南卧衣柜_地柜B_背板01,164,464,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087891211,,水仙苑72号,三楼东南卧衣柜,18,欧松板,非高光板,7500欧松板,三楼东南卧衣柜_地柜B_抽屉01_抽屉面板01,181.5,497,1,竖纹,1,1,1,1,非门板
250704-989,朗力,	7521087891228,,水仙苑72号,三楼东南卧衣柜,18,欧松板,非高光板,7500欧松板,三楼东南卧衣柜_地柜B_抽屉01_抽盒前板01,415,96,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087891235,,水仙苑72号,三楼东南卧衣柜,18,欧松板,非高光板,7500欧松板,三楼东南卧衣柜_地柜B_抽屉01_抽屉右板01,290,124,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087891242,,水仙苑72号,三楼东南卧衣柜,18,欧松板,非高光板,7500欧松板,三楼东南卧衣柜_地柜B_抽屉01_抽屉左板01,290,124,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087891259,,水仙苑72号,三楼东南卧衣柜,18,欧松板,非高光板,7500欧松板,三楼东南卧衣柜_地柜B_抽屉01_抽屉后板01,415,96,1,横纹,1,1,1,1,非门板
250704-989,朗力,	7521087891198,,水仙苑72号,三楼东南卧衣柜,18,欧松板,非高光板,7500欧松板,三楼东南卧衣柜_地柜B_抽屉01_抽屉底板01,415,290,1,竖纹,1,1,1,1,非门板
